"Comparison","Taxa","mean.group1.","variance.group1.","std.err.group1.","mean.group2.","variance.group2.","std.err.group2.","pvalue","qvalue","Significance","Group"
"non-infecte - cestode","k__Archaea|p__Crenarchaeota|c__Nitrososphaeria|o__Nitrosopumilales|f__Nitrosopumilaceae",0.000302422591381308,9.21789840992837e-07,0.000155748603186508,4.85993234352106e-05,1.17250350809672e-08,3.2648312055724e-05,0.307692307692308,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Alcanivoracaceae1",4.3964866717255e-05,2.7745343489084e-08,2.70211143022228e-05,0.000214959576602357,1.89937156963949e-07,0.000131404011618557,0.317682317682318,1,"ns","cestode"
"non-infecte - cestode","k__Archaea|p__Crenarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaeraceae",0.00235476048020125,2.07040896689873e-05,0.000738135803882559,0.00521796190848875,6.28138586284555e-05,0.00238963402729477,0.31968031968032,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae",0.0147108533125703,0.000348820349580376,0.0030297661434002,0.0199635817097138,0.000171552256282615,0.00394913403951499,0.320679320679321,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__HOC36|f__HOC36",0.00262882939799563,2.29058659999604e-05,0.000776392907854895,0.00507142914523118,4.73716413112452e-05,0.00207521392788234,0.321678321678322,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Family_XI",0.000644669583024973,1.12356421964206e-05,0.000543759868547365,6.16541816948735e-05,4.18136193251092e-08,6.16541816948735e-05,0.321678321678322,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae",0.000690871650297711,3.83289389318116e-06,0.000317593496104573,0.00027382370802349,3.73339938368223e-07,0.00018422810425424,0.323676323676324,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Gemmatimonadota|c__BD2-11_terrestrial_group|o__BD2-11_terrestrial_group|f__BD2-11_terrestrial_group",0.000433446850777091,1.12070607656682e-06,0.000171733121944519,0.000174339597482713,1.41912145085826e-07,0.000113583027335564,0.326673326673327,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__MB-A2-108|o__MB-A2-108|f__MB-A2-108",4.60624016578929e-05,2.18510355834777e-08,2.39797258574151e-05,0.000279372811878389,5.76863402661634e-07,0.000229002461809243,0.326673326673327,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae",0.000249340769976775,4.96840692329348e-07,0.000114344895213117,8.99733678831066e-05,8.90472762105172e-08,8.99733678831066e-05,0.336663336663337,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae",0.00314322548469528,1.72340715598446e-05,0.00067344502295531,0.00453267555458633,1.51825965186596e-05,0.00117483447649057,0.33966033966034,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nitrosococcales|f__Nitrosococcaceae",0.000538299400448934,1.32255113889926e-06,0.000186558241145906,0.000277988174951804,1.700021652691e-07,0.000124317103799883,0.346653346653347,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Aeromonadaceae",0.00948110276844618,0.00107658855929612,0.00532271339414529,0.00304167342421283,5.55525287061154e-05,0.00224727165299928,0.348651348651349,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae",0.0170782709943187,0.00157383343577252,0.00643557840154517,0.00813409072244508,0.000211119529733554,0.00438094561952464,0.350649350649351,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Dependentiae|c__Babeliae|o__Babeliales|f__UBA12409",1.13372463461189e-06,4.88425987907826e-11,1.13372463461189e-06,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.352696256110896,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae",0.00082429772648085,9.84782684161164e-06,0.000509071053917966,0.000245226384769306,5.07773861043618e-07,0.000214851716527642,0.357642357642358,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nitrosococcales|f__Methylophagaceae",0.00150528543001792,1.85199353657649e-05,0.000698116551982338,0.000482294566217216,5.22890112919843e-07,0.000218026293852129,0.365634365634366,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae",0.000145120426496061,2.73166134858932e-07,8.47855087635127e-05,0.00116454445296015,9.29742318430426e-06,0.000919358629416294,0.377622377622378,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae",0.000193468597508861,2.6395316056276e-07,8.334348087453e-05,0.000390656707531503,5.64095160810952e-07,0.000226453920821745,0.394605394605395,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__SAR11_clade|f__Clade_I",1.8373954062665e-05,1.28288831400831e-08,1.8373954062665e-05,0,0,0,0.401644512988268,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae",4.36421879053913e-05,2.40096875599542e-08,2.51363060762056e-05,0,0,0,0.401677978821334,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Omnitrophia|o__Omnitrophales|f__koll11",1.45116753230322e-06,8.00237138588182e-11,1.45116753230322e-06,0,0,0,0.402450440248175,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae",0.0118252236126936,0.000506546179009735,0.00365104952109929,0.00780291678281772,2.41238733812731e-05,0.00148090492547549,0.406593406593407,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Frankiales|f__Frankiales",1.58721448845664e-06,9.57314936299339e-11,1.58721448845664e-06,0,0,0,0.408766582354103,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Kineosporiales|f__Kineosporiaceae",1.63256347384112e-06,1.01280012852567e-10,1.63256347384112e-06,0,0,0,0.412066966100398,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia|o__Bacteriovoracales|f__Bacteriovoracaceae",0.00557224945858663,6.3704552219598e-05,0.00129477240653571,0.00956778404067,0.000169700905047045,0.00392776717796216,0.414585414585415,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Arenicellales|f__Arenicellaceae",0.000466874187746391,1.17666569611648e-06,0.000175968425406115,0.000241523773067106,2.11190434214598e-07,0.000138560926610446,0.417582417582418,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Desulfobacterota|c__Desulfuromonadia|o__PB19|f__PB19",0.000732076425508889,2.8916957587138e-06,0.000275857312406718,0.000375374546439722,9.27342171541988e-07,0.000290351224858006,0.425574425574426,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae",0.00433226546249531,2.96276795779999e-05,0.000882992513200661,0.00585368862020907,2.96622916149634e-05,0.00164212422337553,0.427572427572428,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Granulosicoccales|f__Granulosicoccaceae",0.0343479936551191,0.00148676785641259,0.00625503556389527,0.0439859840225597,0.00120889718009351,0.0104833078579647,0.437562437562438,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__Criblamydiaceae",3.02516770365911e-05,1.0157076299801e-08,1.63490513967542e-05,0.000141866825032206,1.32685391347934e-07,0.000109828540481779,0.444555444555445,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Shewanellaceae",0.00830199804802552,0.000364854230532023,0.00309861696878846,0.00477896742685475,6.19939752359524e-05,0.00237398734843746,0.451548451548452,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Rhodothermia|o__Balneolales|f__Balneolaceae",0.00116144566929014,2.57496854317387e-05,0.000823178778173507,0.000319541337942928,2.69676764832103e-07,0.000156576082241801,0.467532467532468,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae",0.00275900735595847,0.0002084474361587,0.00234210564370644,0.000177255772372761,3.45615697234105e-07,0.000177255772372761,0.46953046953047,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Thermoleophilia|o__Solirubrobacterales|f__67-14",0.00333745167218303,2.31313488884054e-05,0.000780204913846111,0.00513815369479464,5.59335533345248e-05,0.00225496529573224,0.471528471528472,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Kiritimatiellae|o__WCHB1-41|f__WCHB1-41",0.00035510950687851,1.67987158444285e-06,0.000210254957037931,0.00011150200806519,6.37306738206999e-08,7.6116342660848e-05,0.472527472527473,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Opitutales|f__Puniceicoccaceae",0.00179107843015283,2.07574372016028e-05,0.000739086156960473,0.000949554332369636,1.88594104415761e-06,0.000414064229114893,0.473526473526474,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae",0.000518033382491527,1.65071737077898e-06,0.000208422481536837,0.000294669077294906,2.70070949100495e-07,0.000156690473429885,0.474525474525474,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Thermomicrobiales|f__JG30-KF-CM45",0.00416309601271032,3.72940488574458e-05,0.000990667622542413,0.00317785701866021,7.14785764541648e-06,0.000806104981061652,0.482517482517482,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae",0.00180564646799145,1.53927377579731e-05,0.000636452705440435,0.00102496323308956,2.58464649891425e-06,0.000484734838378323,0.484515484515485,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Isosphaerales|f__Isosphaeraceae",0.000958857804221051,3.59489332805653e-06,0.000307575122533484,0.00256804475527132,3.7319131311133e-05,0.00184191430338441,0.485514485514486,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Acidobacteriota|c__Vicinamibacteria|o__Subgroup_17|f__Subgroup_17",3.65555342374874e-05,2.03566964842254e-08,2.31452487361567e-05,1.68209993355705e-05,3.1124062051199e-09,1.68209993355705e-05,0.486513486513487,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Opitutales|f__Opitutaceae",3.11657253653555e-05,9.60308931027752e-09,1.58969455112059e-05,0.000479949920693823,2.27826968308759e-06,0.000455099358091435,0.493506493506494,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiales",0.0469979119432769,0.00669808712213548,0.0132764999372015,0.026070382374896,0.00699948862523717,0.0252253275052839,0.498501498501498,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae",0.000927604523660803,2.58169337901808e-06,0.000260651682227152,0.000594599537105467,1.79820119400732e-06,0.000404317741162625,0.4995004995005,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Chthoniobacterales|f__Chthoniobacteraceae",7.85464191277895e-05,6.07505643149929e-08,3.99837349546145e-05,0.000159309049224944,1.1508784870829e-07,0.000102286517688079,0.502497502497502,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Exiguobacterales|f__Exiguobacteraceae",0.000103237444855261,1.24006464262643e-07,5.71255460097464e-05,0.000198554265279304,1.95977141013036e-07,0.000133476978271378,0.512487512487512,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae",0.00146063911822889,1.02131021522198e-05,0.000518426316954538,0.000861563012280463,3.99970962413143e-06,0.000603000800853639,0.514485514485514,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Psychromonadaceae",0.0021487674821229,6.89144713518792e-05,0.00134667691737339,0.000700072568364479,3.41311874731761e-06,0.000557030988799922,0.517482517482518,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Patescibacteria|c__Parcubacteria|o__Candidatus_Campbellbacteria|f__Candidatus_Campbellbacteria",0.00242484283822602,1.74816648539393e-05,0.000678265296138444,0.00177803189220834,4.85950687251785e-06,0.000664660328323481,0.542457542457542,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__NS9_marine_group",0.00991440218725189,0.000113805199010957,0.00173057032743055,0.00834717039360002,3.12636347158772e-05,0.00168586731700163,0.545454545454545,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Eel-36e1D6",2.28063847081473e-05,1.44052600267641e-08,1.94701255819782e-05,9.50990124420628e-05,5.92091223073558e-08,7.3366528352423e-05,0.546453546453546,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae",0.000473045865526154,2.07564130703471e-06,0.000233713798605919,0.0010770222364602,1.23637575546147e-05,0.00106017826779765,0.552447552447552,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Spongiibacteraceae",0.000890076248578281,2.60197224148734e-06,0.000261673372209232,0.00120693686657445,2.24906526880675e-06,0.000452173063088053,0.56043956043956,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales|f__Nitrospiraceae",0.00106830256149422,8.30904911671849e-06,0.000467610080389704,0.000643110123082349,1.50087518528073e-06,0.00036938218509003,0.563436563436563,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Sphingobacteriales|f__NS11-12_marine_group",0.000164304084138491,2.53393529492976e-07,8.16593581662931e-05,0.000319673716032662,4.28180111311868e-07,0.000197295374159445,0.569430569430569,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Latescibacterota|c__Latescibacterota|o__Latescibacterota|f__Latescibacterota",2.2083640588383e-05,9.05940106317785e-09,1.54403785943305e-05,4.35075811960234e-05,2.08220058368143e-08,4.35075811960234e-05,0.581418581418581,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Verrucomicrobiales|f__DEV007",0.00505711335834493,3.49745048021418e-05,0.000959365261680618,0.00410192005585453,1.7463049434022e-05,0.00125998013815594,0.584415584415584,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Crocinitomicaceae",0.0313160945155731,0.000857491650033097,0.00475032311929547,0.0361349547566761,0.000803406673917511,0.00854616699790832,0.59040959040959,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales",0.00244157208944317,1.36400800669614e-05,0.000599123923279944,0.00421928815936092,7.84784337508242e-05,0.00267103033832578,0.601398601398601,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae",0.00239326142612697,3.11338580832235e-05,0.000905158579930429,0.0014320846334739,1.40021983100939e-05,0.00112824071859663,0.602397602397602,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Coxiellales|f__Coxiellaceae",0.000113551168999374,9.83872049689602e-08,5.08835628947833e-05,6.78615120335958e-05,3.85567251523426e-08,5.92043649744776e-05,0.612387612387612,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__SBR1031|f__SBR1031",0.000209179471928766,5.99716834603882e-07,0.000125626517755051,0.000111825963239454,6.62764988937744e-08,7.76217512239347e-05,0.615384615384615,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae",0.000442543688437427,1.5720341123481e-06,0.000203394490451444,0.000279628014230942,3.46216294620561e-07,0.00017740971958117,0.617382617382617,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Fusibacteraceae",0.000459403175620904,2.61476542878623e-06,0.00026231587170243,0.000245554532340955,3.52116539422127e-07,0.000178915048257324,0.618381618381618,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Cyanobacteria|c__Cyanobacteriia|o__Cyanobacteriales|f__Oscillatoriaceae",4.51797452571478e-05,3.78995082883679e-08,3.15809354084523e-05,0,0,0,0.623541128417608,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae",5.70862956156732e-06,1.23836115590561e-09,5.70862956156732e-06,0,0,0,0.62446190476514,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Tsukamurellaceae",0.000191329581147659,1.39106632764126e-06,0.000191329581147659,0,0,0,0.626088606275383,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae",0.00021242382377855,5.88202826447077e-07,0.000124414716768585,0.000107968041459728,1.28228077743145e-07,0.000107968041459728,0.626373626373626,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Chloroflexi|c__KD4-96|o__KD4-96|f__KD4-96",0.000843103802856722,2.11974053966452e-06,0.000236183500229473,0.00137956596476022,8.85767804834957e-06,0.000897353586353156,0.627372627372627,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae",0.000812151008441106,2.00125738332549e-06,0.000229487838419054,0.00107505043113471,2.65758788198646e-06,0.000491527108471553,0.629370629370629,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae",0.0238635192953901,0.000984256896409659,0.0050893513608257,0.0292845462333659,0.000834725186855567,0.00871114848317721,0.634365634365634,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__SBR1031|f__A4b",0.000644491391772558,4.1656704022217e-06,0.000331093499364792,0.000346804772033663,1.32300904895853e-06,0.000346804772033663,0.635364635364635,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Stappiaceae",5.39652926075258e-06,1.10665606636204e-09,5.39652926075258e-06,6.79440141323549e-05,5.07802796205941e-08,6.79440141323549e-05,0.635364635364635,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Halomonadaceae",0.0168451768934239,0.00093118709762715,0.00495024480422606,0.0129112687260614,0.000102898818127711,0.00305850257668848,0.638361638361638,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Abditibacteriota|c__Abditibacteria|o__Abditibacteriales|f__Abditibacteriaceae",1.26977159076531e-06,6.12681559231577e-11,1.26977159076531e-06,0,0,0,0.638389919091025,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Spirosomaceae",0.0277471313925168,0.00221532729192972,0.00763531837120951,0.0212904292682572,0.000466237580739792,0.00651039435155109,0.641358641358641,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Latescibacterota|c__Latescibacteria|o__Latescibacterales|f__Latescibacteraceae",1.31512057614979e-06,6.57226009328771e-11,1.31512057614979e-06,0,0,0,0.642635241997958,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae",0.0001548206166395,1.76190891559035e-07,6.80926017233024e-05,9.33405173332289e-05,7.85508199106658e-08,8.45043408840182e-05,0.653346653346653,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__Waddliaceae",2.26707244410306e-05,6.36966233642816e-09,1.29469182844374e-05,9.3423019431988e-05,9.60064661576858e-08,9.3423019431988e-05,0.66033966033966,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Terasakiellaceae",0.000526939382985157,2.38100033411794e-06,0.000250315607842219,0.00034787975807697,5.51727718911789e-07,0.000223957731180723,0.663336663336663,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Chloroflexi|c__Gitt-GS-136|o__Gitt-GS-136|f__Gitt-GS-136",2.26744926922378e-06,1.9537039516313e-10,2.26744926922378e-06,0.000169548999660902,3.16215496146138e-07,0.000169548999660902,0.665334665334665,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__WS2|c__WS2|o__WS2|f__WS2",2.35814723999273e-06,2.11312619408442e-10,2.35814723999273e-06,0.000115601590677888,1.47001005439837e-07,0.000115601590677888,0.665334665334665,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Planctomycetales|f__Rubinisphaeraceae",0.00215549638624139,1.06721857117766e-05,0.000529949990485114,0.0017749406964026,4.97380226883825e-06,0.000672431292119618,0.67032967032967,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae",0.000568550632666218,1.86488808812848e-06,0.000221531041434763,0.000981478195266402,6.596221331766e-06,0.000774374899325901,0.67032967032967,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae",4.89299473471546e-05,2.57262416530029e-08,2.60193458659043e-05,8.49300176654437e-05,7.93441869071783e-08,8.49300176654437e-05,0.671328671328671,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Diplorickettsiales|f__Diplorickettsiaceae",6.98653535683729e-05,2.89530900677938e-08,2.76029603998679e-05,4.78130943805255e-05,1.24751883446557e-08,3.36765204754342e-05,0.677322677322677,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Thalassobaculales|f__Nisaeaceae",5.34500463453218e-05,3.50933544414412e-08,3.03892962637562e-05,3.36419986711411e-05,1.24496248204796e-08,3.3641998671141e-05,0.678321678321678,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade",0.000287608760626347,3.9329242670131e-07,0.000101733970249205,0.000394756320811145,4.75596971628358e-07,0.000207932893813968,0.684315684315684,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nitrococcales|f__Nitrococcaceae",2.10827146631393e-05,1.00340456152402e-08,1.62497332895037e-05,5.11496130609738e-05,1.70146796852597e-08,3.93292392794005e-05,0.689310689310689,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Catellicoccaceae",0.000602640567577193,4.29118836341871e-06,0.000336044654121517,0.00201370834035684,4.05480673020516e-05,0.00191994477434903,0.692307692307692,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae",0.0237842929078452,0.000295592810274164,0.00278904251762313,0.0218481854487751,0.000148637204766233,0.00367593160444623,0.693306693306693,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae",0.000324498106354696,8.74642381367046e-07,0.000151713232029434,0.000469825374781306,7.95074384949821e-07,0.00026884845088059,0.696303696303696,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__BD7-8|f__BD7-8",9.40945215490781e-05,1.46170779240055e-07,6.20209597933284e-05,4.35075811960234e-05,2.08220058368143e-08,4.35075811960234e-05,0.696303696303696,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Patescibacteria|c__Gracilibacteria|o__Absconditabacteriales_(SR1)|f__Absconditabacteriales_(SR1)",0.00286369210434992,2.92870727958957e-05,0.000877902296384544,0.00348656653428191,1.35914472115407e-05,0.00111156921068374,0.701298701298701,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Bdellovibrionota|c__Oligoflexia|o__0319-6G20|f__0319-6G20",0.000100645154786293,2.14944768741465e-07,7.52093164619261e-05,3.85338635592959e-05,1.63334450488708e-08,3.85338635592959e-05,0.704295704295704,1,"ns","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Demequinaceae",0.00447371828276982,5.30877010717974e-05,0.00118196648220129,0.00529874330813023,2.22682740779883e-05,0.00142281009011898,0.705294705294705,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Entotheonellaeota|c__Entotheonellia|o__Entotheonellales|f__Entotheonellaceae",0.000255829155543931,1.05443832727129e-06,0.000166578441082437,0.000676151137143459,3.51052088844067e-06,0.000564923236011333,0.706293706293706,1,"ns","cestode"
"non-infecte - cestode","k__Bacteria|p__Acidobacteriota|c__Blastocatellia|o__Blastocatellales|f__Blastocatellaceae",6.00053170068667e-05,6.5554375214908e-08,4.15345053808809e-05,3.08270908474367e-05,1.04534048312773e-08,3.08270908474367e-05,0.706293706293706,1,"ns","non-infecte"
